0,23
1,23
2,23
3,23
4,23
5,24
6,24
7,24
8,26
9,27
10,32
11,36
12,55
13,52
14,66
15,88
16,120
17,136
18,273
19,410
20,684
21,957
22,1505
23,2326
24,3421
25,5090
26,7690
27,11632
28,17407
29,26138
30,39275
31,58981
32,88486
33,132798
34,199552
35,300218
36,452175
37,683587
38,1026803
39,1540863
40,2309570
41,3476808
42,5213775
43,7840287
