0,74
1,69
2,70
3,90
4,131
5,177
6,288
7,451
8,410
9,821
10,1231
11,2052
12,3284
13,5747
14,9442
15,13958
16,22580
17,36210
18,54930
19,86625
20,135890
21,211924
22,318091
23,507846
24,797774
25,1211688
26,1899682
27,2983690
28,4576613
29,6930771
30,11015056
31,17123913
32,25649906
33,40043517
34,62078968
35,94387043
36,144906816
37,225324178
38,347124508
39,625718796
