0,75
1,87
2,81
3,84
4,103
5,118
6,184
7,293
8,410
9,410
10,1149
11,2052
12,3284
13,5747
14,9442
15,15518
16,32104
17,62649
18,112079
19,181050
20,284344
21,442651
22,683478
23,1063398
24,1640874
25,2543584
26,3918096
27,6053761
28,9424269
29,14388603
30,22465457
31,34440209
32,53706192
33,82461229
34,126429412
35,195910870
36,296070285
37,611469942
38,966151306
39,1510807936
40,2392161837
41,3856816824
42,5923873757
43,9359257731
