0,6322
1,6732
2,13712
3,15928
4,26356
5,35635
6,55505
7,86707
8,130800
9,212006
10,322607
11,534450
12,870605
13,1341503
14,2074904
15,3174348
16,4860054
17,7247139
18,11120649
19,16440024
20,24592173
21,37079368
22,56333775
23,85709065
24,127505865
