0,56
1,56
2,80
3,89
4,133
5,172
6,281
7,444
8,410
9,821
10,1723
11,2873
12,4926
13,8210
14,13137
15,19295
16,31612
17,50497
18,76361
19,120618
20,189016
21,295019
22,442487
23,708850
24,1109462
25,1661976
26,2590879
27,4043805
28,6186285
29,9299709
30,14786998
31,23019860
32,34654514
33,54629594
34,82804035
35,126877564
36,192301588
37,307289877
38,474487996
39,712783734
40,1102181769
41,1671279079
42,2533808007
43,3942773121
44,6151314551
