0,56
1,56
2,68
3,92
4,121
5,163
6,262
7,429
8,499
9,410
10,821
11,1642
12,2545
13,4105
14,6568
15,10345
16,16011
17,24879
18,38098
19,58379
20,89499
21,135480
22,207736
23,315135
24,477794
25,736685
26,1128757
27,1720684
28,2644250
29,4018187
30,6196057
31,9462696
32,14357319
33,21455922
34,32797610
35,50788763
36,77546571
37,117506091
38,182615799
39,500000000
