0,68
1,72
2,70
3,70
4,71
5,70
6,73
7,74
8,76
9,83
10,107
11,97
12,112
13,140
14,172
15,215
16,298
17,416
18,410
19,410
20,821
21,1313
22,2216
23,3858
24,7800
25,11495
26,17242
27,26028
28,39823
29,59939
30,89909
31,135233
32,203220
33,305036
34,458169
35,698257
36,1053544
37,1605811
38,2423045
39,3651071
40,5497627
41,8282364
42,12452366
43,18814440
