0,57
1,56
2,67
3,80
4,117
5,151
6,261
7,448
8,410
9,574
10,1231
11,2052
12,3119
13,4926
14,7800
15,12151
16,18967
17,28902
18,44174
19,67493
20,103375
21,157075
22,257987
23,508257
24,773059
25,1174246
26,1781199
27,2704190
28,4111053
29,6221182
30,9449969
31,14332358
32,21707834
33,32994344
34,50002073
35,76027712
36,114974412
37,176378031
38,610586199
39,805747164
