0,76
1,76
2,89
3,115
4,158
5,208
6,338
7,556
8,410
9,821
10,1231
11,2298
12,3694
13,5747
14,9196
15,14287
16,22169
17,33993
18,52303
19,80220
20,123246
21,187620
22,286726
23,436575
24,663608
25,1013312
26,1540618
27,2342991
28,3558620
29,5416838
30,8226622
31,12525951
32,19015385
33,28954152
34,43909474
35,67035091
36,102108363
37,154979914
38,235139945
39,359105829
40,568518603
41,861609302
42,1297381490
43,1449804435
44,2175489690
45,3305271546
