0,75
1,75
2,86
3,110
4,152
5,201
6,351
7,627
8,410
9,656
10,1231
11,2052
12,3284
13,4926
14,8046
15,12398
16,19131
17,29559
18,45570
19,69546
20,105838
21,160770
22,244932
23,374500
24,567950
25,877503
26,1341174
27,2031714
28,3120896
29,4734674
30,7237942
31,10879740
32,16782091
33,25366136
34,38518171
35,58672249
36,89010520
37,135654155
38,205562418
39,713475916
