0,74
1,76
2,99
3,127
4,181
5,236
6,378
7,410
8,410
9,1231
10,2052
11,2873
12,4926
13,8210
14,13137
15,19295
16,31612
17,50497
18,76361
19,120290
20,188769
21,294855
22,442569
23,708521
24,1110283
25,1663782
26,2595642
27,4050948
28,6193265
29,9320154
30,14830762
31,23155340
32,34491034
33,53980437
34,83594256
35,126925352
36,199692664
37,723458529
38,1109721628
39,1765804230
40,2655083659
41,4021298519
42,6117934866
43,9376504972
